,instance,hate_count,url_count,mentions_count,hashtag_count,hate_avg,url_avg,mentions_avg,hashtag_avg,users,posts,nsfw,media_removal,fed_time_rem,reject,quaran_inst,accept,avatar,banner,followers_only,report,reject_deletes,hate_perc,url_perc,mentions_perc,hash_perc,followers_count,following_count,reblogs_count,replies_count,active_halfyear,active_month,hash_ftr,hash_rej,hash_sen,blocked,users_tr,posts_tr,hate_tr,url_tr
199,handicapped.tk,55811.0,9198.0,53903.0,19396.0,0.7071217707501869,0.11653806682123988,0.682956186807896,0.2457491827788055,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11495432488248634,0.05233950359192672,0.13992043280499702,0.08580080327391132,98048,11220,29,1,0.0,0.0,0.0,0.0,0.0,0,1.3076604860118306,1.6475489724420656,6.181871415014271,4.577365242444017
200,happylittle.cloudns.cc,46628.0,2957.0,48608.0,2168.0,1.7658776746828253,0.11198636621851922,1.8409331919406149,0.082108771398273,6.0,1283.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26152243893202043,0.047888657451240296,0.33323234235940163,0.023385722401060405,450789,28309,3,34,0.0,0.0,0.0,0.0,0.0,1,1.3480061545972777,3.2963838373361183,5.999399712702132,3.7885691694964545
201,haskell.social,22572.0,972.0,22410.0,1196.0,1.8340781668968884,0.0789794425936459,1.8210628961482205,0.09718836339996748,29.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2546924514503941,0.03254245551312261,0.3346875761761599,0.01962297879255708,468227,1783,2,6,0.0,0.0,0.0,0.0,0.0,0,1.7528025632357591,2.092730068567824,5.316122831128013,3.1473451902649443
202,haxx.us,7071.0,392.0,4686.0,792.0,1.377288663809895,0.07635372029606545,0.91291642314436,0.1542957334891876,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2304246201791975,0.0362290611608882,0.3731982859368913,0.0399298792364628,586465,28323,2,106,0.0,0.0,0.0,0.0,0.0,0,1.122462048309373,0.0,4.381069467595169,2.7052932225631183
203,hayu.sh,59287.0,5346.0,34283.0,5844.0,1.545582523006335,0.13936755389869393,0.8937640127222483,0.15235413733771316,40.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2435412810552934,0.06037696498865978,0.2887588310435621,0.032964884381761775,18553,13181,4,30,0.0,0.0,0.0,0.0,0.0,0,1.8493111942973237,2.478837157090335,6.2444363883761325,4.18155832791489
204,heewch.com,55485.0,2751.0,47586.0,2704.0,1.7390691114245416,0.08622472966619651,1.491537111334002,0.08475426278836509,2.0,3.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2550070521861777,0.03480645666823382,0.3475160633129604,0.020514026014731238,4398,1267,3,44,0.0,0.0,0.0,0.0,0.0,0,1.122462048309373,1.2009369551760027,6.17583851679792,3.743246539186317
205,hellwife.online,4356.0,291.0,1620.0,280.0,1.4328947368421052,0.09572368421052632,0.5330700888450148,0.09213557091148404,1.0,916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2348684210526316,0.045559210526315785,0.20213815789473685,0.017434210526315788,17132,12272,2,8,0.0,0.0,0.0,0.0,0.0,0,1.0,3.116371655342108,4.04124002062219,2.5742387976791643
206,hentai.baby,4060.0,2161.0,1198.0,6659.0,0.4666130329847144,0.24836225721181476,0.13770114942528736,0.7654022988505748,213.0,2230.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.10705666015400528,0.05918859901160786,0.05332720376968165,0.250201126307321,10184,2490,13,14,0.0,0.0,0.0,0.0,1.0,1,2.443786533195238,3.6145214844740634,3.9941190513543368,3.595636616700709
207,heresy.cc,0.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.2009369551760027,1.4677992676220695,0.0,1.0
208,hostux.coffee,572.0,118.0,241.0,258.0,1.2248394004282654,0.25267665952890794,0.5171673819742489,0.5536480686695279,61.0,4959.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21627408993576014,0.1113490364025696,0.22376873661670235,0.10171306209850108,5215,1078,8,6,0.0,0.0,0.0,0.0,0.0,0,1.9840607811007638,4.129514715415039,2.8811508986148926,2.21469368796771
209,hot.pop.zone,2659.0,391.0,478.0,7596.0,1.6871827411167513,0.2480964467005076,0.3034920634920635,4.822857142857143,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2706218274111675,0.11865482233502538,0.08819796954314721,0.36484771573604063,38520,5690,5,5,0.0,0.0,0.0,0.0,0.0,0,1.0,1.122462048309373,3.722085881130152,2.7041417883633923
210,href.space,81.0,31.0,200.0,109.0,0.29347826086956524,0.11231884057971014,0.7272727272727273,0.3963636363636364,4.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059782608695652176,0.050724637681159424,0.29347826086956524,0.09420289855072464,942,8,1,4,0.0,0.0,0.0,0.0,0.0,0,1.2599210498948732,1.4913014754131089,2.080083823051904,1.7723940454626315
211,hug.fedi.live,54584.0,3214.0,62066.0,5568.0,1.1904907306434025,0.07009814612868047,1.3537045518986237,0.12144212523719165,2.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20899672846237727,0.03170119956379498,0.32252998909487457,0.03575790621592148,21740,16361,11,72,0.0,0.0,0.0,0.0,0.0,0,1.122462048309373,2.080083823051904,6.159009770507616,3.841560218765822
212,hunk.city,58002.0,3501.0,78979.0,4311.0,1.5548049859268194,0.09384800965018096,2.1171724211880765,0.11556401458288655,17.0,4120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2031899209221284,0.04317115668141,0.2763704597238976,0.024674976544699103,43086,28076,13,1,0.0,0.0,0.0,0.0,1.0,1,1.6035216215125492,4.003896747264234,6.221672711539353,3.8967153753430455
213,husk.site,7649.0,501.0,6960.0,619.0,1.4866861030126337,0.09737609329446063,1.3530326594090205,0.1203343701399689,16.0,8806.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23858114674441205,0.04480077745383868,0.3157434402332361,0.03770651117589893,61279,10319,10,1,0.0,0.0,0.0,0.0,0.0,1,1.5874010519681994,4.544259392405874,4.438819073162302,2.8182074219328297
214,ia.cafe,1801.0,1966.0,2125.0,1105.0,0.10364274615871556,0.11313805605110205,0.1222951197053407,0.06359346224677716,8.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02793923001668873,0.054813834378776544,0.057691201012833065,0.022932612073430395,482279,4405,5,6,0.0,0.0,0.0,0.0,0.0,0,1.414213562373095,2.5987138004585693,3.4880734283441686,3.5394076528856373
215,iddqd.social,22352.0,2078.0,54309.0,1918.0,1.3531904588933286,0.12580215522460347,3.2880668402252224,0.11612278258763695,164.0,60181.0,0.0,9.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20904467853251002,0.05890543649352222,0.27355006659401865,0.027878677806029786,460729,26489,15,25,0.0,0.0,0.0,0.0,1.0,1,2.339594767218979,6.2600321933745064,5.307451873511107,3.572242424133553
216,idiomdrottning.org,7284.0,534.0,2527.0,621.0,2.1168265039232783,0.15518744551002614,0.734593023255814,0.18052325581395348,6.0,5016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2894507410636443,0.07308921825050857,0.2961348445219413,0.044609125254286536,17693,12652,9,39,0.0,0.0,0.0,0.0,0.0,0,1.3480061545972777,4.1373880394502764,4.402793562997293,2.8483293796422076
217,idolheaven.org,45103.0,3739.0,41026.0,10285.0,0.9439328617471014,0.07825122431040978,0.8586258136079195,0.21525292480274585,3.0,3954.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15996609601942155,0.036185174333431,0.2366162990247373,0.05430915407475618,279713,11108,7,26,0.0,0.0,0.0,0.0,1.0,1,1.2009369551760027,3.9765469171712486,5.966242548255534,3.939664546342019
218,ihatebeinga.live,7451.0,616.0,5441.0,983.0,1.0302820796460177,0.08517699115044247,0.7524547088922694,0.13594246992117273,69.0,237516.0,1.0,1.0,1.0,11.0,10.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1946902654867257,0.037887168141592924,0.2683213495575221,0.04168971238938053,37483,25733,11,9,0.0,0.0,0.0,0.0,1.0,1,2.025232314995578,7.869530298356826,4.419458843922372,2.9169576154325605
219,ikbenpiraat.nl,169318.0,16516.0,93305.0,25371.0,1.6841696921470135,0.16428109613567415,0.9280939781566436,0.2523623848648219,44.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2586512159944298,0.07198985427960412,0.2862038096185408,0.05244939573282936,467128,27149,10,39,0.0,0.0,0.0,0.0,0.0,0,1.8789221206122575,3.1784089688786925,7.4379031945568235,5.046428747981506
220,ilias.church,47267.0,1951.0,68991.0,3679.0,1.4737777500623597,0.06083187827388376,2.1511957843534657,0.1147142278070531,6.0,460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2270828136692442,0.02912197555500125,0.3139186829633325,0.04148478423547019,7562,1861,6,31,0.0,0.0,0.0,0.0,0.0,1,1.3480061545972777,2.778388495038381,6.013024958239734,3.534892504954471
221,ilja.space,31141.0,1568.0,25252.0,1966.0,1.1981455119079685,0.0603285752760571,0.971604463255098,0.07564447864563294,6.0,2675.0,0.0,0.0,4.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2099572929090839,0.02783655880881844,0.3194759724520026,0.019987688045862033,483015,12006,21,18,0.0,0.0,0.0,0.0,1.0,0,1.3480061545972777,3.725809374180032,5.609042866715465,3.408455877245209
222,impeccable.social,20427.0,2519.0,11093.0,1555.0,1.8982436576526345,0.2340860514822043,1.030947955390335,0.14451672862453532,3.0,798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2731158814236595,0.0984109283523836,0.28714803456927795,0.03113093578663693,110,84,10,44,0.0,0.0,0.0,0.0,0.0,1,1.2009369551760027,3.0455599206412622,5.228383452641691,3.6886832297428938
223,imveganb.tw,309.0,130.0,205.0,93.0,0.8583333333333333,0.3611111111111111,0.5710306406685237,0.2590529247910863,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16805555555555554,0.175,0.2625,0.11527777777777777,422135,2751,1,43,5.0,3.0,0.0,0.0,0.0,0,1.122462048309373,1.4677992676220695,2.6001181322679723,2.250732551659767
224,indiefedi.party,1165061.0,3568.0,610108.0,343938.0,1.518313287868856,0.004649835340051789,0.795096815223539,0.4482222957809987,49.0,10438.0,3.0,3.0,4.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2696578695987041,0.002076657122862255,0.23968806485790506,0.16648899638881906,447266,5951,8,83,0.0,0.0,0.0,0.0,1.0,0,1.912931182772389,4.6748701114169995,10.257891727934883,3.909046239075474
225,infiniteregress.space,2566.0,152.0,598.0,197.0,1.5560946027895697,0.09217707701637357,0.3628640776699029,0.11953883495145633,1.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2401455427531837,0.04154032747119466,0.15706488781079442,0.029108550636749542,1,0,3,8,0.0,0.0,0.0,0.0,0.0,0,1.0,2.2390395117024138,3.70006575407021,2.3101522238683514
226,ingsoc.email,11049.0,642.0,11328.0,965.0,1.761919948971456,0.10237601658427684,1.8066985645933011,0.15390749601275916,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2523520969542338,0.04736086748524957,0.2862382395152288,0.0188167756338702,440,468,2,22,0.0,0.0,0.0,0.0,0.0,0,1.2599210498948732,1.5130857494229015,4.7194040648794555,2.9371255057779457
227,interlace.space,19262.0,1886.0,7313.0,1214.0,1.8180273714016044,0.17800849457291176,0.6902963941853879,0.1145931659429866,2.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27635677206229353,0.07465785747994337,0.2874941009910335,0.034450212364322795,469991,28149,3,66,0.0,0.0,0.0,0.0,0.0,0,1.122462048309373,1.721190305691782,5.177461718047549,3.5149861225833914
228,is.badat.dev,5915.0,353.0,3400.0,350.0,1.3060278207109737,0.07794215058511812,0.7508833922261484,0.07729681978798586,13.0,18796.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.22344888496356813,0.03433429013027158,0.2736807242216825,0.01931993817619784,450225,26950,9,7,0.0,0.0,0.0,0.0,1.0,1,1.5334062370163875,5.156371975645307,4.252644945165791,2.6584538015022856
229,islameye.com,4438.0,78.0,159.0,3476.0,1.8077393075356416,0.03177189409368635,0.0647921760391198,1.4164629176854115,136.0,2815.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.27413441955193485,0.015478615071283097,0.03156822810590632,0.3289205702647658,133,18,2,2,0.0,0.0,0.0,0.0,0.0,0,2.267722024701544,3.7576217980197537,4.0538208275064616,2.067041044995942
230,islamicate.space,93216.0,6990.0,49956.0,9370.0,1.7019536242468505,0.1276246120138762,0.9121218207380088,0.17108218152604576,14.0,1393.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2601880591564725,0.05484754427606354,0.3010315866350192,0.039346357494979,429057,12620,19,82,0.0,0.0,0.0,0.0,0.0,0,1.5524632891554087,3.3418877066431176,6.733616998172915,4.37266489574231
231,isnot.online,16681.0,1142.0,6362.0,1075.0,1.800431732325958,0.1232595790609822,0.6867443868739206,0.1160405872193437,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2633567188343227,0.05434430652995143,0.28041014570966,0.029573664328116568,20418,5063,2,73,0.0,0.0,0.0,0.0,0.0,0,1.0,1.5130857494229015,5.054796549880903,3.233039549399524
232,its.nemu.us,2709.0,204.0,1412.0,161.0,1.824242424242424,0.13737373737373734,0.9514824797843666,0.10849056603773584,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2760942760942761,0.0632996632996633,0.3306397306397306,0.023905723905723902,4964,3114,1,0,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,3.7336605770091142,2.426265714402142
233,jeppesen.io,2278.0,3647.0,99.0,2674.0,1.7769110764430578,2.8447737909516384,0.07728337236533958,2.087431693989071,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3174726989079563,0.4777691107644306,0.030811232449297968,0.4828393135725429,1929,24,1,3,0.0,0.0,0.0,0.0,0.0,0,1.3076604860118306,1.3480061545972777,3.6273735894804062,3.923340130634685
234,jojo.singleuser.club,16927.0,1079.0,16768.0,1230.0,1.300876114355979,0.08292345527205656,1.2887556682806856,0.09453539312889092,2.0,11983.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21764525053796496,0.033507531509375965,0.31947433138641257,0.023901014448201658,21707,16339,20,14,0.0,0.0,0.0,0.0,0.0,1,1.122462048309373,4.783666852080319,5.067145002915988,3.2026064510147254
235,jos.prismdragon.net,1373.0,200.0,515.0,180.0,1.9095966620305982,0.27816411682892905,0.7172701949860725,0.25069637883008355,5.0,353.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2899860917941586,0.08762169680111266,0.2899860917941586,0.05076495132127955,8793,2301,2,13,0.0,0.0,0.0,0.0,0.0,0,1.3076604860118306,2.6584538015022856,3.3338425832365552,2.418271175121957
236,kadono.moe,111614.0,3146.0,101603.0,8010.0,1.0547035199622017,0.029728325064965744,0.9601130178409436,0.07569171454490475,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19727380108669973,0.014179069218048663,0.3211764705882353,0.023312071816678482,1666,352,2,33,0.0,0.0,0.0,0.0,0.0,0,1.0,1.2009369551760027,6.938833162523457,3.8278929719394372
237,kamel.social,5168.0,2807.0,235.0,2607.0,2.0,1.0863003095975232,0.09097948122338366,1.0092915214866434,3.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3560371517027864,0.490905572755418,0.0385061919504644,0.483359133126935,10502,61,1,2,0.0,0.0,0.0,0.0,1.0,0,1.2009369551760027,1.6035216215125492,4.158024884905791,3.7558398778000854
238,kanatan.club,1231.0,70.0,1022.0,175.0,1.2224428997020853,0.06951340615690169,1.0159045725646123,0.17395626242544732,35.0,7362.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21648460774577954,0.03227408142999007,0.3063555114200596,0.044687189672293945,21809,16446,3,8,0.0,0.0,0.0,0.0,0.0,1,1.8086089434116457,4.410616544326304,3.2737311351495015,2.0300948992124868
239,kartoffel.cafe,142759.0,7550.0,132712.0,13799.0,1.1261971253214689,0.05956043609283539,1.0469466160727672,0.10885840282105697,16.0,45451.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20175999116454454,0.02788296177087771,0.3070794086555908,0.03333412221328158,33447,23822,16,75,0.0,0.0,0.0,0.0,0.0,1,1.5874010519681994,5.9738902614160825,7.229372168990739,4.429191848206764
240,kawen.space,7414.0,928.0,7161.0,1265.0,0.8872666347534706,0.11105792245093346,0.8570915619389587,0.15140634350688212,640.0,346465.0,3.0,0.0,2.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15527764480612732,0.046852561033987564,0.2436572522738152,0.036919578745811386,44823,25038,15,14,0.0,0.0,0.0,0.0,1.0,1,2.935598535244139,8.380627958498874,4.415793578802987,3.1231391134796773
241,kayii.goe.land,26555.0,6541.0,16375.0,11458.0,1.0918547757082355,0.26894453353069364,0.6733141447368421,0.4711348684210526,8.0,2966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21123720241766372,0.11446897742691503,0.2658402203856749,0.09232761810780807,383254,11734,37,20,0.0,0.0,0.0,0.0,1.0,0,1.414213562373095,3.7904885676244673,5.46207573529473,4.3245476976058095
242,kazv.moe,936.0,319.0,837.0,393.0,0.4559181685338529,0.15538236726741353,0.4078947368421053,0.1915204678362573,36.0,5672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08597174866049684,0.05918168533852897,0.17949342425718462,0.05090112031173892,471544,28244,21,1,0.0,0.0,0.0,0.0,1.0,0,1.8171205928321397,4.2230157746948365,3.127610348655583,2.6139570486613666
243,kisaan.social,293.0,106.0,173.0,178.0,1.6839080459770115,0.6091954022988506,1.0,1.0289017341040465,22.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2270114942528736,0.2385057471264368,0.2729885057471265,0.13505747126436782,117,95,3,3,0.0,0.0,0.0,0.0,0.0,0,1.6739293087389882,1.8415242173303523,2.577179115883141,2.1754593747444164
244,kissyourhomies.com,458.0,72.0,161.0,144.0,1.1653944020356235,0.18320610687022898,0.4107142857142857,0.3673469387755102,11.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20610687022900764,0.0916030534351145,0.18829516539440205,0.06997455470737914,2798,306,1,3,0.0,0.0,0.0,0.0,0.0,0,1.4913014754131089,2.5407311567615505,2.7763715129931716,2.0396489026555056
245,kitsune.cafe,131715.0,8659.0,121959.0,14832.0,1.07299965785229,0.07053945288951888,0.993531726312188,0.12082800420356325,25.0,29061.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18978200303045115,0.032964302588917666,0.28883376509115793,0.038996692572136143,430172,17108,47,85,0.0,0.0,0.0,0.0,1.0,1,1.7099759466766968,5.544789869996654,7.13300517937637,4.531527535268812
246,kitty.social,158252.0,9809.0,130972.0,22382.0,1.1602903438668524,0.07191876237260796,0.9602827207472744,0.1641041432960136,32.0,1069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20199794706356766,0.033110931886501944,0.2780592418799032,0.05034460004399149,419569,15307,21,82,0.0,0.0,0.0,0.0,0.0,1,1.7817974362806785,3.1976403649106553,7.354585500841832,4.62669412763495
247,kiwifarms.cc,53059.0,5084.0,80339.0,7122.0,1.2844727413576065,0.12307543333010555,1.9449245890527032,0.17241629747984602,8300.0,687671.0,8.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2030357315774184,0.05685339401568704,0.26583228430328265,0.044059262128401284,469620,28098,80,6,0.0,0.0,0.0,0.0,1.0,1,4.499659822703775,9.395000012018583,6.129991092336576,4.14668383421445
248,kon.tanukitsu.net,14588.0,2074.0,5878.0,3359.0,1.2933770724354996,0.18388154978278212,0.5211917006561447,0.2978364958325944,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2374767266601649,0.07624789431687208,0.20950438868694032,0.05953541980672045,6032,148,4,27,0.0,0.0,0.0,0.0,0.0,0,1.2009369551760027,1.2009369551760027,4.943098816483941,3.571095452388996
249,kys.moe,177871.0,7664.0,164600.0,11782.0,1.4384573082957284,0.06197939411583936,1.3311444121857132,0.09528276709825076,1.0,2461.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22686285926860436,0.028409917996991607,0.32771281155482235,0.02950167402591101,382809,10496,12,75,0.0,0.0,0.0,0.0,1.0,1,1.0,3.674390156426869,7.499244693264697,4.440268673258212
250,lain.com,17242.0,886.0,20180.0,1024.0,1.1935483870967742,0.06133185656929254,1.3970231914157147,0.070889581169955,6.0,72849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2017859615118372,0.025681849646961092,0.3268378789976464,0.01689048871659975,29938,22519,15,25,0.0,0.0,0.0,0.0,0.0,1,1.3480061545972777,6.462550241486136,5.082740533011411,3.0991240026497753
251,lain.sh,3289.0,214.0,3322.0,271.0,1.0258889582033688,0.06674984404242046,1.0365054602184087,0.0845553822152886,1.0,11665.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1771678103555833,0.029164067373674364,0.2794759825327511,0.025109170305676852,13091,4173,4,6,0.0,0.0,0.0,0.0,0.0,1,1.0,4.762271200501181,3.856357715667421,2.445694999324504
252,landofkittens.social,93044.0,9768.0,68195.0,11939.0,1.273528606624692,0.13369833013961127,0.9334236712793771,0.163415869365855,63.0,37044.0,1.0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20806871064878185,0.05662469203394471,0.2571653435532439,0.037222830550232684,429741,26910,37,42,0.0,0.0,0.0,0.0,0.0,1,1.994757430841252,5.77368358081149,6.731544618669237,4.623465363624271
253,lapis.yko.me,801.0,122.0,346.0,265.0,2.0025,0.305,0.8671679197994987,0.6641604010025063,2.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30125,0.115,0.32125,0.115,426643,5156,2,14,0.0,0.0,0.0,0.0,0.0,0,1.122462048309373,2.084341979083234,3.047465183948083,2.227032928324658
254,laverdu.re,5063.0,110.0,7.0,31.0,25.315,0.55,0.035,0.155,1.0,757.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3975,0.1075,0.0175,0.015,1,1,1,4,0.0,0.0,0.0,0.0,0.0,0,1.0,3.018904072340801,4.143824189160849,2.188931213415073
255,layer13.p7.co.nz,14066.0,879.0,5279.0,669.0,1.4401556260878468,0.08999692843247671,0.5405488429244317,0.06850296948597172,1.0,466.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.237125012798198,0.0362444967748541,0.21598238967953312,0.016740043001945325,4061,7305,7,1,0.0,0.0,0.0,0.0,1.0,0,1.0,2.7843959033391465,4.9131697452390215,3.095029640371882
256,leafposter.club,30365.0,1913.0,25351.0,2250.0,1.5190854970233632,0.09570263645004752,1.268310986591955,0.1125675405243146,203.0,8360.0,5.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2364550502776527,0.04442443343839112,0.3270798939416679,0.0291660413227275,42647,27956,33,32,0.0,0.0,0.0,0.0,0.0,1,2.4242794103012835,4.50506484222078,5.585502033270459,3.5233232931137093
257,leafygalaxy.space,1774.0,89.0,1010.0,521.0,1.5685234305923959,0.07869142351900972,0.8930150309460654,0.4606542882404952,2.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25110521662245805,0.03138815207780725,0.3947833775419982,0.10919540229885058,470750,28310,1,31,0.0,0.0,0.0,0.0,0.0,0,1.122462048309373,1.6035216215125492,3.479303141868759,2.1129943434814344
258,leftism.su,4225.0,346.0,4233.0,701.0,1.1031331592689295,0.09033942558746737,1.1055105771741969,0.1830765212849308,1.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2031331592689295,0.042036553524804184,0.34151436031331595,0.03746736292428198,29681,22196,3,15,0.0,0.0,0.0,0.0,0.0,0,1.0,1.8717366429032487,4.020725758589058,2.64959411074279
259,leroma.shrieker.net,173.0,265.0,191.0,1925.0,0.2309746328437917,0.3538050734312417,0.25500667556742324,2.5700934579439254,3.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050734312416555405,0.13684913217623498,0.1261682242990654,0.3251001335113485,236,110,1,0,0.0,0.0,0.0,0.0,1.0,0,1.2009369551760027,2.1169328630254585,2.360519996852944,2.5343950537677364
260,lets.bemoe.online,9223.0,637.0,7301.0,855.0,1.202007037664538,0.08301837612407142,0.9516423357664232,0.111444212721585,82.0,57638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.205721360615144,0.03733872018767105,0.2873061384074026,0.03056170989182849,418105,12790,11,26,0.0,0.0,0.0,0.0,0.0,1,2.084341979083234,6.215148127598643,4.579436430928859,2.9333006066463163
261,letsalllovela.in,28303.0,1961.0,23222.0,3374.0,1.2299769675372647,0.08522011212029029,1.009213385484572,0.14663189917427205,353.0,283711.0,1.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2048585459128243,0.03909000043457477,0.2735430880883056,0.04102385815479554,467032,27538,14,45,0.0,0.0,0.0,0.0,0.0,1,2.6584538015022856,8.106113787639751,5.520419465415208,3.537905803048161
262,lexpierce.social,76.0,10.0,77.0,12.0,0.95,0.125,0.9625,0.15,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0625,0.34375,0.04375,305964,3557,1,6,0.0,0.0,0.0,0.0,1.0,0,1.0,1.3076604860118306,2.0581116549533682,1.4677992676220695
